fare_id,price,currency_type,payment_method,transfers
52-24,17.95,CAD,1,
52-26,22.35,CAD,1,
52-27,23.50,CAD,1,
52-28,11.90,CAD,1,
52-29,13.80,CAD,1,
52-30,16.95,CAD,1,
52-31,14.60,CAD,1,
52-32,15.60,CAD,1,
52-33,16.60,CAD,1,
52-34,17.50,CAD,1,
52-35,18.35,CAD,1,
52-37,19.80,CAD,1,
52-38,20.85,CAD,1,
52-39,21.50,CAD,1,
52-41,17.75,CAD,1,
52-42,19.00,CAD,1,
52-43,19.50,CAD,1,
52-44,16.35,CAD,1,
52-45,16.30,CAD,1,
52-46,15.30,CAD,1,
52-51,6.20,CAD,1,
52-52,5.30,CAD,1,
52-53,6.55,CAD,1,
52-54,8.15,CAD,1,
52-55,9.75,CAD,1,
52-56,15.55,CAD,1,
52-57,16.50,CAD,1,
52-58,16.85,CAD,1,
52-60,14.20,CAD,1,
52-61,14.20,CAD,1,
52-62,15.00,CAD,1,
52-63,15.60,CAD,1,
52-64,16.10,CAD,1,
52-65,17.10,CAD,1,
52-66,18.30,CAD,1,
52-67,18.90,CAD,1,
52-68,19.75,CAD,1,
52-69,20.25,CAD,1,
52-70,15.85,CAD,1,
52-71,16.05,CAD,1,
52-72,16.20,CAD,1,
52-73,16.70,CAD,1,
52-74,17.55,CAD,1,
52-75,18.45,CAD,1,
52-76,19.05,CAD,1,
52-77,11.05,CAD,1,
52-80,19.65,CAD,1,
52-81,20.75,CAD,1,
52-82,21.40,CAD,1,
52-83,23.60,CAD,1,
52-84,25.50,CAD,1,
52-85,23.50,CAD,1,
52-86,8.70,CAD,1,
52-87,7.15,CAD,1,
52-88,6.90,CAD,1,
52-89,10.20,CAD,1,
52-90,10.15,CAD,1,
52-91,8.70,CAD,1,
52-92,7.95,CAD,1,
52-93,6.90,CAD,1,
52-94,8.00,CAD,1,
52-95,8.60,CAD,1,
52-96,9.20,CAD,1,
52-97,10.30,CAD,1,
53-01,13.25,CAD,1,
53-02,13.25,CAD,1,
53-03,14.90,CAD,1,
53-04,14.10,CAD,1,
53-05,13.00,CAD,1,
53-06,12.35,CAD,1,
53-07,12.40,CAD,1,
53-08,11.55,CAD,1,
53-09,11.50,CAD,1,
53-11,16.55,CAD,1,
53-12,17.25,CAD,1,
53-13,18.00,CAD,1,
53-14,18.75,CAD,1,
53-15,19.60,CAD,1,
53-16,19.80,CAD,1,
53-17,20.55,CAD,1,
53-18,20.55,CAD,1,
53-19,13.00,CAD,1,
53-20,16.55,CAD,1,
53-21,17.10,CAD,1,
53-22,17.15,CAD,1,
53-23,17.45,CAD,1,
53-24,19.30,CAD,1,
53-26,23.70,CAD,1,
53-27,24.85,CAD,1,
53-28,13.20,CAD,1,
53-29,15.10,CAD,1,
53-30,18.25,CAD,1,
53-31,15.95,CAD,1,
53-32,16.95,CAD,1,
53-33,17.95,CAD,1,
53-34,18.85,CAD,1,
53-35,19.70,CAD,1,
53-37,21.15,CAD,1,
53-38,22.20,CAD,1,
53-39,22.85,CAD,1,
53-41,19.10,CAD,1,
53-42,20.35,CAD,1,
53-43,20.85,CAD,1,
53-44,17.70,CAD,1,
53-45,15.35,CAD,1,
53-46,14.35,CAD,1,
53-51,7.95,CAD,1,
53-52,6.55,CAD,1,
53-53,5.30,CAD,1,
53-54,6.75,CAD,1,
53-55,8.35,CAD,1,
53-56,16.90,CAD,1,
53-57,17.85,CAD,1,
53-58,18.20,CAD,1,
53-60,15.55,CAD,1,
53-61,15.55,CAD,1,
53-62,16.35,CAD,1,
53-63,16.95,CAD,1,
53-64,17.45,CAD,1,
53-65,18.45,CAD,1,
53-66,19.65,CAD,1,
53-67,20.25,CAD,1,
53-68,21.10,CAD,1,
53-69,21.60,CAD,1,
53-70,17.20,CAD,1,
53-71,17.40,CAD,1,
53-72,17.55,CAD,1,
53-73,18.05,CAD,1,
53-74,18.90,CAD,1,
53-75,19.80,CAD,1,
53-76,20.40,CAD,1,
53-77,12.40,CAD,1,
53-80,20.55,CAD,1,
53-81,22.05,CAD,1,
53-82,22.70,CAD,1,
53-83,24.90,CAD,1,
53-84,26.80,CAD,1,
53-85,24.85,CAD,1,
53-86,10.45,CAD,1,
53-87,8.90,CAD,1,
53-88,8.70,CAD,1,
53-89,11.55,CAD,1,
53-90,11.50,CAD,1,
53-91,10.45,CAD,1,
53-92,9.75,CAD,1,
53-93,8.65,CAD,1,
53-94,9.80,CAD,1,
53-95,10.35,CAD,1,
53-96,10.85,CAD,1,
53-97,11.60,CAD,1,
54-01,14.35,CAD,1,
54-02,14.35,CAD,1,
54-03,16.00,CAD,1,
54-04,15.25,CAD,1,
54-05,14.15,CAD,1,
54-06,13.45,CAD,1,
54-07,13.50,CAD,1,
54-08,12.70,CAD,1,
54-09,12.65,CAD,1,
54-11,17.65,CAD,1,
54-12,18.35,CAD,1,
54-13,19.10,CAD,1,
54-14,19.85,CAD,1,
54-15,20.70,CAD,1,
54-16,20.90,CAD,1,
54-17,21.65,CAD,1,
54-18,22.10,CAD,1,
54-19,14.15,CAD,1,
54-20,17.65,CAD,1,
54-21,18.25,CAD,1,
54-22,18.30,CAD,1,
54-23,18.60,CAD,1,
54-24,20.45,CAD,1,
54-26,24.85,CAD,1,
54-27,25.95,CAD,1,
54-28,14.35,CAD,1,
54-29,16.25,CAD,1,
54-30,19.40,CAD,1,
54-31,17.10,CAD,1,
54-32,18.10,CAD,1,
54-33,19.10,CAD,1,
54-34,20.00,CAD,1,
54-35,20.85,CAD,1,
54-37,22.30,CAD,1,
54-38,23.35,CAD,1,
54-39,24.00,CAD,1,
54-41,20.25,CAD,1,
54-42,21.50,CAD,1,
54-43,22.00,CAD,1,
54-44,18.85,CAD,1,
54-45,14.00,CAD,1,
54-46,13.00,CAD,1,
54-51,9.20,CAD,1,
54-52,8.15,CAD,1,
54-53,6.75,CAD,1,
54-54,5.30,CAD,1,
54-55,6.55,CAD,1,
54-56,18.00,CAD,1,
54-57,18.95,CAD,1,
54-58,19.30,CAD,1,
54-60,16.70,CAD,1,
54-61,16.70,CAD,1,
54-62,17.50,CAD,1,
54-63,18.10,CAD,1,
54-64,18.60,CAD,1,
54-65,19.60,CAD,1,
54-66,20.80,CAD,1,
54-67,21.40,CAD,1,
54-68,22.25,CAD,1,
54-69,22.75,CAD,1,
54-70,18.30,CAD,1,
54-71,18.50,CAD,1,
54-72,18.65,CAD,1,
54-73,19.15,CAD,1,
54-74,20.00,CAD,1,
54-75,20.90,CAD,1,
54-76,21.50,CAD,1,
54-77,13.50,CAD,1,
54-80,22.10,CAD,1,
54-81,23.20,CAD,1,
54-82,23.85,CAD,1,
54-83,26.05,CAD,1,
54-84,27.95,CAD,1,
54-85,25.95,CAD,1,
54-86,11.60,CAD,1,
54-87,10.40,CAD,1,
54-88,10.25,CAD,1,
54-89,12.70,CAD,1,
54-90,12.65,CAD,1,
54-91,11.60,CAD,1,
54-92,10.90,CAD,1,
54-93,10.25,CAD,1,
54-94,10.95,CAD,1,
54-95,11.50,CAD,1,
54-96,12.00,CAD,1,
54-97,12.75,CAD,1,
55-01,15.50,CAD,1,
55-02,15.50,CAD,1,
55-03,17.15,CAD,1,
55-04,16.35,CAD,1,
55-05,15.25,CAD,1,
55-06,14.60,CAD,1,
55-07,14.65,CAD,1,
55-08,13.85,CAD,1,
55-09,13.80,CAD,1,
55-11,18.80,CAD,1,
55-12,19.50,CAD,1,
55-13,20.25,CAD,1,
55-14,21.00,CAD,1,
55-15,21.85,CAD,1,
55-16,22.05,CAD,1,
55-17,22.80,CAD,1,
55-18,23.25,CAD,1,
55-19,15.25,CAD,1,
55-20,18.80,CAD,1,
55-21,19.35,CAD,1,
55-22,19.40,CAD,1,
55-23,19.70,CAD,1,
55-24,21.55,CAD,1,
55-26,25.95,CAD,1,
55-27,27.10,CAD,1,
55-28,15.50,CAD,1,
55-29,17.40,CAD,1,
55-30,20.55,CAD,1,
55-31,18.20,CAD,1,
55-32,19.20,CAD,1,
55-33,20.20,CAD,1,
55-34,21.10,CAD,1,
55-35,21.95,CAD,1,
55-37,23.40,CAD,1,
55-38,24.45,CAD,1,
55-39,25.10,CAD,1,
55-41,21.35,CAD,1,
55-42,22.60,CAD,1,
55-43,23.10,CAD,1,
55-44,11.20,CAD,1,
55-45,10.90,CAD,1,
55-46,9.90,CAD,1,
55-51,10.70,CAD,1,
55-52,9.75,CAD,1,
55-53,8.35,CAD,1,
55-54,6.55,CAD,1,
55-55,5.30,CAD,1,
55-56,19.15,CAD,1,
55-57,20.10,CAD,1,
55-58,20.45,CAD,1,
55-60,14.20,CAD,1,
55-61,14.15,CAD,1,
55-62,12.90,CAD,1,
55-63,12.05,CAD,1,
55-64,11.40,CAD,1,
55-65,12.90,CAD,1,
55-66,14.10,CAD,1,
55-67,14.65,CAD,1,
55-68,15.50,CAD,1,
55-69,16.05,CAD,1,
55-70,19.45,CAD,1,
55-71,19.65,CAD,1,
55-72,19.80,CAD,1,
55-73,20.30,CAD,1,
55-74,21.15,CAD,1,
55-75,22.05,CAD,1,
55-76,22.65,CAD,1,
55-77,14.65,CAD,1,
55-80,23.25,CAD,1,
55-81,24.35,CAD,1,
55-82,25.00,CAD,1,
55-83,27.20,CAD,1,
55-84,29.10,CAD,1,
55-85,27.10,CAD,1,
55-86,12.75,CAD,1,
55-87,11.55,CAD,1,
55-88,11.40,CAD,1,
55-89,13.85,CAD,1,
55-90,13.80,CAD,1,
55-91,12.75,CAD,1,
55-92,12.05,CAD,1,
55-93,11.40,CAD,1,
55-94,12.05,CAD,1,
55-95,12.65,CAD,1,
55-96,13.15,CAD,1,
55-97,13.90,CAD,1,
56-01,7.20,CAD,1,
56-02,7.20,CAD,1,
56-03,6.60,CAD,1,
56-04,5.30,CAD,1,
56-05,7.15,CAD,1,
56-06,9.80,CAD,1,
56-07,8.35,CAD,1,
56-08,10.50,CAD,1,
56-09,11.20,CAD,1,
56-11,11.30,CAD,1,
56-12,12.00,CAD,1,
56-13,12.75,CAD,1,
56-14,13.50,CAD,1,
56-15,14.35,CAD,1,
56-16,14.55,CAD,1,
56-17,15.30,CAD,1,
56-18,15.75,CAD,1,
56-19,7.15,CAD,1,
56-20,11.30,CAD,1,
56-21,12.85,CAD,1,
56-22,13.20,CAD,1,
56-23,13.50,CAD,1,
56-24,14.50,CAD,1,
56-26,18.90,CAD,1,
56-27,20.05,CAD,1,
56-28,16.90,CAD,1,
56-29,18.80,CAD,1,
56-30,21.95,CAD,1,
56-31,5.30,CAD,1,
56-32,7.85,CAD,1,
56-33,8.35,CAD,1,
56-34,13.95,CAD,1,
56-35,14.75,CAD,1,
56-37,16.25,CAD,1,
56-38,17.25,CAD,1,
56-39,17.95,CAD,1,
56-41,11.30,CAD,1,
56-42,12.55,CAD,1,
56-43,13.00,CAD,1,
56-44,13.80,CAD,1,
56-45,14.55,CAD,1,
56-46,15.75,CAD,1,
56-51,14.60,CAD,1,
56-52,15.55,CAD,1,
56-53,16.90,CAD,1,
56-54,18.00,CAD,1,
56-55,19.15,CAD,1,
56-56,5.30,CAD,1,
56-57,6.30,CAD,1,
56-58,6.60,CAD,1,
56-60,11.60,CAD,1,
56-61,11.70,CAD,1,
56-62,12.40,CAD,1,
56-63,13.05,CAD,1,
56-64,13.55,CAD,1,
56-65,14.55,CAD,1,
56-66,15.75,CAD,1,
56-67,16.35,CAD,1,
56-68,17.20,CAD,1,
56-69,17.70,CAD,1,
56-70,11.95,CAD,1,
56-71,12.15,CAD,1,
56-72,12.30,CAD,1,
56-73,12.80,CAD,1,
56-74,13.65,CAD,1,
56-75,14.55,CAD,1,
56-76,15.15,CAD,1,
56-77,8.35,CAD,1,
56-80,15.75,CAD,1,
56-81,16.85,CAD,1,
56-82,17.50,CAD,1,
56-83,19.70,CAD,1,
56-84,21.60,CAD,1,
56-85,19.60,CAD,1,
56-86,12.85,CAD,1,
56-87,13.50,CAD,1,
56-88,13.20,CAD,1,
56-89,10.50,CAD,1,
56-90,11.20,CAD,1,
56-91,12.30,CAD,1,
56-92,12.95,CAD,1,
56-93,13.65,CAD,1,
56-94,14.35,CAD,1,
56-95,14.85,CAD,1,
56-96,15.35,CAD,1,
56-97,16.10,CAD,1,
57-01,8.50,CAD,1,
57-02,8.50,CAD,1,
57-03,8.00,CAD,1,
57-04,6.75,CAD,1,
57-05,8.45,CAD,1,
57-06,10.75,CAD,1,
57-07,9.70,CAD,1,
57-08,11.40,CAD,1,
57-09,12.15,CAD,1,
57-11,12.25,CAD,1,
57-12,12.95,CAD,1,
57-13,13.70,CAD,1,
57-14,14.45,CAD,1,
57-15,15.30,CAD,1,
57-16,15.50,CAD,1,
57-17,16.25,CAD,1,
57-18,16.70,CAD,1,
57-19,8.45,CAD,1,
57-20,12.25,CAD,1,
57-21,13.80,CAD,1,
57-22,14.15,CAD,1,
57-23,14.45,CAD,1,
57-24,15.45,CAD,1,
57-26,19.80,CAD,1,
57-27,20.95,CAD,1,
57-28,17.85,CAD,1,
57-29,19.75,CAD,1,
57-30,22.85,CAD,1,
57-31,6.75,CAD,1,
57-32,8.70,CAD,1,
57-33,9.70,CAD,1,
57-34,14.90,CAD,1,
57-35,15.70,CAD,1,
57-37,17.20,CAD,1,
57-38,18.20,CAD,1,
57-39,18.90,CAD,1,
57-41,12.25,CAD,1,
57-42,13.45,CAD,1,
57-43,13.95,CAD,1,
57-44,14.75,CAD,1,
57-45,15.50,CAD,1,
57-46,16.70,CAD,1,
57-51,15.55,CAD,1,
57-52,16.50,CAD,1,
57-53,17.85,CAD,1,
57-54,18.95,CAD,1,
57-55,20.10,CAD,1,
57-56,6.30,CAD,1,
57-57,5.30,CAD,1,
57-58,5.30,CAD,1,
57-60,12.55,CAD,1,
57-61,12.65,CAD,1,
57-62,13.35,CAD,1,
57-63,14.00,CAD,1,
57-64,14.50,CAD,1,
57-65,15.50,CAD,1,
57-66,16.70,CAD,1,
57-67,17.30,CAD,1,
57-68,18.15,CAD,1,
57-69,18.65,CAD,1,
57-70,12.90,CAD,1,
57-71,13.10,CAD,1,
57-72,13.25,CAD,1,
57-73,13.75,CAD,1,
57-74,14.60,CAD,1,
57-75,15.50,CAD,1,
57-76,16.10,CAD,1,
57-77,9.70,CAD,1,
57-80,16.70,CAD,1,
57-81,17.80,CAD,1,
57-82,18.45,CAD,1,
57-83,20.65,CAD,1,
57-84,22.55,CAD,1,
57-85,20.55,CAD,1,
57-86,13.80,CAD,1,
57-87,14.45,CAD,1,
57-88,14.15,CAD,1,
57-89,11.40,CAD,1,
57-90,12.15,CAD,1,
57-91,13.25,CAD,1,
57-92,13.90,CAD,1,
57-93,14.60,CAD,1,
57-94,15.30,CAD,1,
57-95,15.80,CAD,1,
57-96,16.30,CAD,1,
57-97,17.05,CAD,1,
58-01,8.95,CAD,1,
58-02,8.95,CAD,1,
58-03,8.35,CAD,1,
58-04,7.20,CAD,1,
58-05,8.90,CAD,1,
58-06,11.10,CAD,1,
58-07,10.05,CAD,1,
58-08,11.75,CAD,1,
58-09,12.50,CAD,1,
58-11,12.60,CAD,1,
58-12,13.30,CAD,1,
58-13,14.05,CAD,1,
58-14,14.80,CAD,1,
58-15,15.65,CAD,1,
58-16,15.85,CAD,1,
58-17,16.60,CAD,1,
58-18,17.05,CAD,1,
58-19,8.90,CAD,1,
58-20,12.60,CAD,1,
58-21,14.15,CAD,1,
58-22,14.50,CAD,1,
58-23,14.80,CAD,1,
58-24,15.80,CAD,1,
58-26,20.15,CAD,1,
58-27,21.30,CAD,1,
58-28,18.15,CAD,1,
58-29,20.05,CAD,1,
58-30,23.20,CAD,1,
58-31,7.20,CAD,1,
58-32,9.15,CAD,1,
58-33,10.00,CAD,1,
58-34,15.25,CAD,1,
58-35,16.05,CAD,1,
58-37,17.55,CAD,1,
58-38,18.55,CAD,1,
58-39,19.25,CAD,1,
58-41,12.60,CAD,1,
58-42,13.80,CAD,1,
58-43,14.30,CAD,1,
58-44,15.10,CAD,1,
58-45,15.85,CAD,1,
58-46,17.05,CAD,1,
58-51,15.90,CAD,1,
58-52,16.85,CAD,1,
58-53,18.20,CAD,1,
58-54,19.30,CAD,1,
58-55,20.45,CAD,1,
58-56,6.60,CAD,1,
58-57,5.30,CAD,1,
58-58,5.30,CAD,1,
58-60,12.90,CAD,1,
58-61,13.00,CAD,1,
58-62,13.70,CAD,1,
58-63,14.35,CAD,1,
58-64,14.85,CAD,1,
58-65,15.85,CAD,1,
58-66,17.05,CAD,1,
58-67,17.65,CAD,1,
58-68,18.50,CAD,1,
58-69,19.00,CAD,1,
58-70,13.25,CAD,1,
58-71,13.45,CAD,1,
58-72,13.60,CAD,1,
58-73,14.10,CAD,1,
58-74,14.95,CAD,1,
58-75,15.85,CAD,1,
58-76,16.45,CAD,1,
58-77,10.05,CAD,1,
58-80,17.05,CAD,1,
58-81,18.10,CAD,1,
58-82,18.80,CAD,1,
58-83,20.95,CAD,1,
58-84,22.85,CAD,1,
58-85,20.90,CAD,1,
58-86,14.15,CAD,1,
58-87,14.75,CAD,1,
58-88,14.50,CAD,1,
58-89,11.75,CAD,1,
58-90,12.50,CAD,1,
58-91,13.60,CAD,1,
58-92,14.25,CAD,1,
58-93,14.95,CAD,1,
58-94,15.65,CAD,1,
58-95,16.15,CAD,1,
58-96,16.65,CAD,1,
58-97,17.40,CAD,1,
60-01,7.15,CAD,1,
60-02,7.15,CAD,1,
60-03,8.25,CAD,1,
60-04,7.15,CAD,1,
60-05,5.60,CAD,1,
60-06,8.35,CAD,1,
60-07,5.60,CAD,1,
60-08,8.25,CAD,1,
60-09,8.30,CAD,1,
60-11,10.90,CAD,1,
60-12,11.80,CAD,1,
60-13,12.50,CAD,1,
60-14,13.00,CAD,1,
60-15,13.80,CAD,1,
60-16,14.05,CAD,1,
60-17,14.80,CAD,1,
60-18,15.25,CAD,1,
60-19,5.60,CAD,1,
60-20,9.95,CAD,1,
60-21,10.80,CAD,1,
60-22,10.85,CAD,1,
60-23,11.15,CAD,1,
60-24,13.00,CAD,1,
60-26,17.55,CAD,1,
60-27,18.70,CAD,1,
60-28,13.85,CAD,1,
60-29,15.75,CAD,1,
60-30,18.85,CAD,1,
60-31,7.15,CAD,1,
60-32,7.15,CAD,1,
60-33,8.95,CAD,1,
60-34,12.55,CAD,1,
60-35,13.40,CAD,1,
60-37,14.85,CAD,1,
60-38,15.90,CAD,1,
60-39,16.55,CAD,1,
60-41,13.00,CAD,1,
60-42,14.25,CAD,1,
60-43,14.75,CAD,1,
60-44,8.05,CAD,1,
60-45,8.95,CAD,1,
60-46,10.55,CAD,1,
60-51,9.75,CAD,1,
60-52,14.20,CAD,1,
60-53,15.55,CAD,1,
60-54,16.70,CAD,1,
60-55,14.20,CAD,1,
60-56,11.60,CAD,1,
60-57,12.55,CAD,1,
60-58,12.90,CAD,1,
60-60,5.30,CAD,1,
60-61,5.30,CAD,1,
60-62,5.65,CAD,1,
60-63,6.80,CAD,1,
60-64,7.80,CAD,1,
60-65,8.95,CAD,1,
60-66,10.55,CAD,1,
60-67,11.20,CAD,1,
60-68,12.05,CAD,1,
60-69,12.60,CAD,1,
60-70,11.90,CAD,1,
60-71,5.30,CAD,1,
60-72,5.30,CAD,1,
60-73,6.35,CAD,1,
60-74,7.30,CAD,1,
60-75,8.55,CAD,1,
60-76,9.25,CAD,1,
60-77,6.40,CAD,1,
60-80,15.25,CAD,1,
60-81,16.75,CAD,1,
60-82,17.45,CAD,1,
60-83,19.60,CAD,1,
60-84,21.50,CAD,1,
60-85,19.10,CAD,1,
60-86,8.00,CAD,1,
60-87,8.60,CAD,1,
60-88,10.45,CAD,1,
60-89,6.75,CAD,1,
60-90,6.80,CAD,1,
60-91,8.00,CAD,1,
60-92,8.60,CAD,1,
60-93,9.75,CAD,1,
60-94,10.45,CAD,1,
60-95,10.95,CAD,1,
60-96,11.45,CAD,1,
60-97,12.20,CAD,1,
61-01,7.25,CAD,1,
61-02,7.25,CAD,1,
61-03,8.30,CAD,1,
61-04,7.25,CAD,1,
61-05,5.60,CAD,1,
61-06,8.40,CAD,1,
61-07,6.85,CAD,1,
61-08,8.30,CAD,1,
61-09,8.35,CAD,1,
61-11,11.20,CAD,1,
61-12,11.90,CAD,1,
61-13,12.65,CAD,1,
61-14,13.40,CAD,1,
61-15,14.25,CAD,1,
61-16,14.85,CAD,1,
61-17,15.20,CAD,1,
61-18,15.65,CAD,1,
61-19,5.60,CAD,1,
61-20,11.20,CAD,1,
61-21,10.85,CAD,1,
61-22,10.90,CAD,1,
61-23,11.20,CAD,1,
61-24,13.05,CAD,1,
61-26,17.65,CAD,1,
61-27,18.80,CAD,1,
61-28,15.60,CAD,1,
61-29,17.50,CAD,1,
61-30,20.60,CAD,1,
61-31,9.70,CAD,1,
61-32,10.75,CAD,1,
61-33,11.75,CAD,1,
61-34,12.60,CAD,1,
61-35,13.45,CAD,1,
61-37,14.90,CAD,1,
61-38,15.95,CAD,1,
61-39,16.60,CAD,1,
61-41,13.00,CAD,1,
61-42,14.25,CAD,1,
61-43,14.75,CAD,1,
61-44,7.95,CAD,1,
61-45,8.65,CAD,1,
61-46,10.25,CAD,1,
61-51,13.25,CAD,1,
61-52,14.20,CAD,1,
61-53,15.55,CAD,1,
61-54,16.70,CAD,1,
61-55,14.15,CAD,1,
61-56,11.70,CAD,1,
61-57,12.65,CAD,1,
61-58,13.00,CAD,1,
61-60,5.30,CAD,1,
61-61,5.30,CAD,1,
61-62,5.65,CAD,1,
61-63,6.75,CAD,1,
61-64,7.70,CAD,1,
61-65,8.65,CAD,1,
61-66,10.25,CAD,1,
61-67,10.80,CAD,1,
61-68,11.60,CAD,1,
61-69,12.10,CAD,1,
61-70,12.00,CAD,1,
61-71,12.20,CAD,1,
61-72,12.35,CAD,1,
61-73,12.85,CAD,1,
61-74,13.70,CAD,1,
61-75,14.60,CAD,1,
61-76,15.20,CAD,1,
61-77,6.85,CAD,1,
61-80,15.65,CAD,1,
61-81,16.85,CAD,1,
61-82,17.55,CAD,1,
61-83,19.70,CAD,1,
61-84,21.60,CAD,1,
61-85,19.50,CAD,1,
61-86,9.20,CAD,1,
61-87,10.15,CAD,1,
61-88,11.55,CAD,1,
61-89,8.30,CAD,1,
61-90,8.35,CAD,1,
61-91,10.70,CAD,1,
61-92,11.30,CAD,1,
61-93,11.95,CAD,1,
61-94,12.60,CAD,1,
61-95,13.15,CAD,1,
61-96,13.60,CAD,1,
61-97,14.75,CAD,1,
62-01,8.30,CAD,1,
62-02,8.30,CAD,1,
62-03,9.20,CAD,1,
62-04,8.30,CAD,1,
62-05,6.80,CAD,1,
62-06,9.70,CAD,1,
62-07,8.05,CAD,1,
62-08,9.20,CAD,1,
62-09,9.25,CAD,1,
62-11,11.90,CAD,1,
62-12,12.60,CAD,1,
62-13,13.35,CAD,1,
62-14,14.10,CAD,1,
62-15,14.95,CAD,1,
62-16,15.50,CAD,1,
62-17,15.90,CAD,1,
62-18,16.35,CAD,1,
62-19,6.80,CAD,1,
62-20,11.90,CAD,1,
62-21,11.65,CAD,1,
62-22,11.70,CAD,1,
62-23,12.00,CAD,1,
62-24,13.85,CAD,1,
62-26,18.40,CAD,1,
62-27,19.55,CAD,1,
62-28,16.30,CAD,1,
62-29,18.20,CAD,1,
62-30,21.35,CAD,1,
62-31,10.50,CAD,1,
62-32,11.45,CAD,1,
62-33,12.45,CAD,1,
62-34,13.40,CAD,1,
62-35,14.25,CAD,1,
62-37,15.70,CAD,1,
62-38,16.75,CAD,1,
62-39,17.40,CAD,1,
62-41,13.80,CAD,1,
62-42,15.05,CAD,1,
62-43,15.55,CAD,1,
62-44,6.55,CAD,1,
62-45,7.70,CAD,1,
62-46,9.05,CAD,1,
62-51,14.05,CAD,1,
62-52,15.00,CAD,1,
62-53,16.35,CAD,1,
62-54,17.50,CAD,1,
62-55,12.90,CAD,1,
62-56,12.40,CAD,1,
62-57,13.35,CAD,1,
62-58,13.70,CAD,1,
62-60,5.65,CAD,1,
62-61,5.65,CAD,1,
62-62,5.30,CAD,1,
62-63,5.30,CAD,1,
62-64,6.30,CAD,1,
62-65,7.70,CAD,1,
62-66,9.05,CAD,1,
62-67,9.95,CAD,1,
62-68,10.80,CAD,1,
62-69,11.35,CAD,1,
62-70,12.70,CAD,1,
62-71,12.90,CAD,1,
62-72,13.05,CAD,1,
62-73,13.55,CAD,1,
62-74,14.40,CAD,1,
62-75,15.30,CAD,1,
62-76,15.90,CAD,1,
62-77,8.05,CAD,1,
62-80,16.35,CAD,1,
62-81,17.60,CAD,1,
62-82,18.25,CAD,1,
62-83,20.45,CAD,1,
62-84,22.35,CAD,1,
62-85,20.20,CAD,1,
62-86,10.25,CAD,1,
62-87,10.90,CAD,1,
62-88,12.25,CAD,1,
62-89,9.20,CAD,1,
62-90,9.25,CAD,1,
62-91,11.65,CAD,1,
62-92,12.25,CAD,1,
62-93,12.95,CAD,1,
62-94,13.65,CAD,1,
62-95,14.15,CAD,1,
62-96,14.65,CAD,1,
62-97,15.55,CAD,1,
63-01,9.05,CAD,1,
63-02,9.05,CAD,1,
63-03,10.20,CAD,1,
63-04,9.05,CAD,1,
63-05,7.85,CAD,1,
63-06,10.35,CAD,1,
63-07,8.70,CAD,1,
63-08,10.30,CAD,1,
63-09,10.35,CAD,1,
63-11,12.55,CAD,1,
63-12,13.25,CAD,1,
63-13,14.00,CAD,1,
63-14,14.75,CAD,1,
63-15,15.60,CAD,1,
63-16,16.10,CAD,1,
63-17,16.55,CAD,1,
63-18,17.00,CAD,1,
63-19,7.85,CAD,1,
63-20,12.55,CAD,1,
63-21,12.25,CAD,1,
63-22,12.30,CAD,1,
63-23,12.60,CAD,1,
63-24,14.45,CAD,1,
63-26,19.00,CAD,1,
63-27,20.15,CAD,1,
63-28,16.95,CAD,1,
63-29,18.85,CAD,1,
63-30,22.00,CAD,1,
63-31,11.10,CAD,1,
63-32,12.15,CAD,1,
63-33,13.15,CAD,1,
63-34,14.00,CAD,1,
63-35,14.85,CAD,1,
63-37,16.30,CAD,1,
63-38,17.35,CAD,1,
63-39,18.00,CAD,1,
63-41,14.40,CAD,1,
63-42,15.65,CAD,1,
63-43,16.15,CAD,1,
63-44,6.15,CAD,1,
63-45,6.50,CAD,1,
63-46,8.10,CAD,1,
63-51,14.65,CAD,1,
63-52,15.60,CAD,1,
63-53,16.95,CAD,1,
63-54,18.10,CAD,1,
63-55,12.05,CAD,1,
63-56,13.05,CAD,1,
63-57,14.00,CAD,1,
63-58,14.35,CAD,1,
63-60,6.80,CAD,1,
63-61,6.75,CAD,1,
63-62,5.30,CAD,1,
63-63,5.30,CAD,1,
63-64,5.30,CAD,1,
63-65,6.50,CAD,1,
63-66,8.10,CAD,1,
63-67,8.65,CAD,1,
63-68,9.95,CAD,1,
63-69,10.50,CAD,1,
63-70,13.35,CAD,1,
63-71,13.55,CAD,1,
63-72,13.70,CAD,1,
63-73,14.20,CAD,1,
63-74,15.05,CAD,1,
63-75,15.95,CAD,1,
63-76,16.55,CAD,1,
63-77,8.70,CAD,1,
63-80,17.00,CAD,1,
63-81,18.25,CAD,1,
63-82,18.90,CAD,1,
63-83,21.10,CAD,1,
63-84,23.00,CAD,1,
63-85,20.85,CAD,1,
63-86,11.00,CAD,1,
63-87,11.65,CAD,1,
63-88,13.00,CAD,1,
63-89,10.30,CAD,1,
63-90,10.35,CAD,1,
63-91,12.25,CAD,1,
63-92,12.85,CAD,1,
63-93,13.55,CAD,1,
63-94,14.25,CAD,1,
63-95,14.75,CAD,1,
63-96,15.25,CAD,1,
63-97,16.15,CAD,1,
64-01,9.90,CAD,1,
64-02,9.90,CAD,1,
64-03,10.65,CAD,1,
64-04,9.90,CAD,1,
64-05,8.35,CAD,1,
64-06,10.80,CAD,1,
64-07,9.25,CAD,1,
